gene	start	stop	strand	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
DRWTEXPE_CDS_0018	13544	13125	-	SAMN02471131_p2	-166.5783	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	85.503387	6.65591935541076E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WDJVWRTM_CDS_0081	41822	42031	+	SAMN02603960_p1	-41.84712	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	75	94.033539	7.73804772898754E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	75	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WDJVWRTM_CDS_0088	47323	47979	+	SAMN02603960_p1	-6132.109	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	27	78.479126	1.28387851327836E-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WDJVWRTM_CDS_0099	54182	54688	+	SAMN02603960_p1	-6132.526	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	95.91127	4.49373429920374E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ZLNBQRRK_CDS_0034	18578	19105	+	SAMN02708867_p1	-2280.264	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	5774	198.100815	1.69360171954577E-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	5774	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail joining	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ZLNBQRRK_CDS_0039	23119	23730	+	SAMN02708867_p1	-6021.799	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	27	150.712723	9.53568368706069E-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ZLNBQRRK_CDS_0040	23711	24163	+	SAMN02708867_p1	-1805.623	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	37	96.554977	2.76386798431198E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	37	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EDBPUDOD_CDS_0035	20793	20407	-	SAMN02708867_p2	-277.82	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	37	97.036163	1.9625851375758E-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	37	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EDBPUDOD_CDS_0036	21463	20837	-	SAMN02708867_p2	-11113.38	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	27	166.457794	1.43139634025667E-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EDBPUDOD_CDS_0043	26880	26671	-	SAMN02708867_p2	-35.58122	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	75	93.474602	1.15634804738115E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	75	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RCNRGUBY_CDS_0028	17983	18402	+	SAMN02712351_p2	-235.5584	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	89.434937	4.10496028521715E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RCNRGUBY_CDS_0029	18399	18890	+	SAMN02712351_p2	-1601.828	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	91.066269	1.22386259730812E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RCNRGUBY_CDS_0030	18874	19530	+	SAMN02712351_p2	-691.3595	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	72.906197	6.04025189312099E-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JBTZRGQE_CDS_0008	5075	4560	-	SAMN02712353_p3	-2257.39	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	132.624908	2.37508156454441E-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JBTZRGQE_CDS_0018	12641	12024	-	SAMN02712353_p3	-1399.583	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	27	146.631042	1.69745295747542E-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JBTZRGQE_CDS_0019	12954	12604	-	SAMN02712353_p3	-105.5379	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	82	85.404106	5.00323749382001E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	82	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JBTZRGQE_CDS_0023	17227	16700	-	SAMN02712353_p3	-144.7618	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	5774	212.449966	6.65687438103936E-63	No_custom_HMM	No_custom_HMM	No_custom_HMM	5774	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail joining	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AOAETXJH_CDS_0032	18766	19185	+	SAMN02712353_p6	-176.6968	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	89.727783	3.33570788226281E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AOAETXJH_CDS_0033	19182	19673	+	SAMN02712353_p6	-1183.015	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	91.24408	1.07900016300201E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
AOAETXJH_CDS_0034	19717	20313	+	SAMN02712353_p6	-910.4476	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	51.860931	1.53390920241482E-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFJZYJQT_CDS_0027	15058	15477	+	SAMN02746033_p1	-188.7068	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	88.694397	6.93750626709285E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFJZYJQT_CDS_0028	15474	15959	+	SAMN02746033_p1	-3768.268	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	83.357681	2.88146574772818E-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RFJZYJQT_CDS_0029	15949	16617	+	SAMN02746033_p1	-12469.54	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	60.360645	3.97251872478017E-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XDCDGMZW_CDS_0035	22282	22701	+	SAMN02910586_p2	-164.6044	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	88.971642	5.70011805426322E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XDCDGMZW_CDS_0036	22698	23189	+	SAMN02910586_p2	-755.5152	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	91.969643	6.45313303874647E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
XDCDGMZW_CDS_0037	23173	23829	+	SAMN02910586_p2	-1041.506	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	65.403404	1.15982847907054E-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RZZNLSEF_CDS_0013	8473	7952	-	SAMN02912085_p1	-4381.537	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	55.535389	1.13351574727022E-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RZZNLSEF_CDS_0023	16377	15619	-	SAMN02912085_p1	-21179.66	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	27	66.83326	4.74570957095818E-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	27	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
RZZNLSEF_CDS_0030	21764	21555	-	SAMN02912085_p1	-40.17734	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	75	87.409775	9.03776645236497E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	75	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JQRLTSSL_CDS_0024	14650	13979	-	SAMN03104881_p1	-1922.205	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	82.632019	6.62487151814951E-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JQRLTSSL_CDS_0025	15113	14625	-	SAMN03104881_p1	-2379.855	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	101.500694	7.53580850855916E-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
JQRLTSSL_CDS_0026	15571	15110	-	SAMN03104881_p1	-319.4541	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	163.644623	5.96954463471986E-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
WZMJASJG_CDS_0025	16764	16252	-	SAMN03104885_p2	-3524.46	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	127.605919	8.26621981629203E-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PHLHDAPM_CDS_0025	15386	15805	+	SAMN03452290_p2	-75.27924	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	81.349564	1.26331083241464E-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PHLHDAPM_CDS_0026	15802	16293	+	SAMN03452290_p2	-2172.04	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	94.247482	1.28497479334503E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PHLHDAPM_CDS_0027	16277	16933	+	SAMN03452290_p2	-1348.187	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	60.739742	3.04575288479596E-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KSTLQNAS_CDS_0031	19071	19490	+	SAMN03457164_p4	-254.1712	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	86.117874	4.30630972560427E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KSTLQNAS_CDS_0032	19487	19978	+	SAMN03457164_p4	-1100.873	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	93.053894	2.99332396218459E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KSTLQNAS_CDS_0033	19962	20618	+	SAMN03457164_p4	-1115.564	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	64.484192	2.20871339844237E-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
VQQMEZPT_CDS_0037	22301	22816	+	SAMN03470190_p2	-17104.97	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	130.813431	8.55244744914584E-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PKRUTXUQ_CDS_0023	14489	13830	-	SAMN03483372_p2	-2491.1	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	63.769066	3.64565023108485E-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PKRUTXUQ_CDS_0024	14964	14479	-	SAMN03483372_p2	-1248.992	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	82.092941	7.05936255909662E-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PKRUTXUQ_CDS_0025	15380	14961	-	SAMN03483372_p2	-56.87616	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	85.834373	5.26441430662429E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NHWNEPDW_CDS_0035	17519	18016	+	SAMN03571538_p2	-1231.957	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	130.919174	1.3361583989101E-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NHWNEPDW_CDS_0041	21177	21605	+	SAMN03571538_p2	-648.9777	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	195	150.828888	1.15355342676945E-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	195	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
UDYYUEZP_CDS_0029	20923	20414	-	SAMN03996257_p1	-11475.72	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	222	27.920029	3.40179403330511E-06	No_custom_HMM	No_custom_HMM	No_custom_HMM	222	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0005	3498	3830	+	SAMN04296643_p2	-219.085	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	40	91.583214	8.69299690457132E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	40	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0006	3837	4193	+	SAMN04296643_p2	-55.09866	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	25	51.985012	1.99536131721983E-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	25	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0007	4190	4630	+	SAMN04296643_p2	-282.1195	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	5	54.679943	2.50808106097835E-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	5	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0072	39930	40262	+	SAMN04296643_p2	-219.085	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	40	91.583214	8.69299690457132E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	40	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0073	40269	40625	+	SAMN04296643_p2	-55.09866	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	25	51.985012	1.99536131721983E-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	25	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
PFGDFQRL_CDS_0074	40622	41062	+	SAMN04296643_p2	-282.1195	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	5	54.679943	2.50808106097835E-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	5	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IMKQBMZM_CDS_0033	17659	17021	-	SAMN04320555_p2	-3582.385	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	117.929787	1.19934007813207E-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
IMKQBMZM_CDS_0041	23372	23884	+	SAMN04320555_p2	-456.8652	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	57.616127	2.60201551940794E-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YCSDHXDK_CDS_0021	13893	13237	-	SAMN04349756_p1	-1040.187	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	66.007156	7.59718602511797E-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YCSDHXDK_CDS_0022	14371	13877	-	SAMN04349756_p1	-2904.95	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	94.461975	1.10381581170443E-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
YCSDHXDK_CDS_0023	14787	14368	-	SAMN04349756_p1	-98.5957	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	88.206787	9.80078734789387E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUVIOEMW_CDS_0019	13874	13206	-	SAMN04441014_p3	-10829.94	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	26	63.778229	3.62231685143701E-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	26	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUVIOEMW_CDS_0020	14349	13864	-	SAMN04441014_p3	-4451.026	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	65	86.681511	2.73459701608302E-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	65	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SUVIOEMW_CDS_0021	14765	14346	-	SAMN04441014_p3	-143.9305	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	71	89.575882	3.71478994936775E-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	71	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DNZERCEU_CDS_0042	24281	24796	+	SAMN04457467_p3	-3675.42	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	55	132.313049	2.96120793930024E-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	55	ab initio prediction:PHANOTATE:1.6.7	CDS	#35d7ff	head closure	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
